Economy;Economy Code;ISO Code;Region;Income Group;Report Year;WORKPLACE SCORE;Can a woman get a job in the same way as a man?;Score;Legal Basis;Does the law prohibit discrimination in employment based on gender?;Score;Legal Basis;Is there legislation on sexual harassment in employment?;Score;Legal Basis;Are there criminal penalties or civil remedies for sexual harassment in employment?;Score;Legal Basis - Criminal Penalties;Legal Basis - Civil Remedies
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2011;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2012;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2013;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2014;100;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;Yes;1;Labor and Employment Relations Act 2013, Secs. 2, 19 and 20;Yes;1;Labor and Employment Relations Act 2013, Sec. 2;Yes;1;Labor And Employment Relations Act, 2013, Sec. 78(3);Labor and Employment Relations Act, 2013, Sec. 78(3)
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2015;100;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;Yes;1;Labor and Employment Relations Act 2013, Secs. 2, 19 and 20;Yes;1;Labor and Employment Relations Act 2013, Sec. 2;Yes;1;Labor And Employment Relations Act, 2013, Sec. 78(3);Labor and Employment Relations Act, 2013, Sec. 78(3)
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2016;100;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;Yes;1;Labor and Employment Relations Act 2013, Secs. 2, 19 and 20;Yes;1;Labor and Employment Relations Act 2013, Sec. 2;Yes;1;Labor And Employment Relations Act, 2013, Sec. 78(3);Labor and Employment Relations Act, 2013, Sec. 78(3)
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2017;100;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;Yes;1;Labor and Employment Relations Act 2013, Secs. 2, 19 and 20;Yes;1;Labor and Employment Relations Act 2013, Sec. 2;Yes;1;Labor And Employment Relations Act, 2013, Sec. 78(3);Labor and Employment Relations Act, 2013, Sec. 78(3)
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2018;100;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;Yes;1;Labor and Employment Relations Act 2013, Secs. 2, 19 and 20;Yes;1;Labor and Employment Relations Act 2013, Sec. 2;Yes;1;Labor And Employment Relations Act, 2013, Sec. 78(3);Labor and Employment Relations Act, 2013, Sec. 78(3)
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2019;100;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;Yes;1;Labor and Employment Relations Act 2013, Secs. 2, 19 and 20;Yes;1;Labor and Employment Relations Act 2013, Sec. 2;Yes;1;Labor And Employment Relations Act, 2013, Sec. 78(3);Labor and Employment Relations Act, 2013, Sec. 78(3)
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2020;100;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;Yes;1;Labor and Employment Relations Act 2013, Secs. 2, 19 and 20;Yes;1;Labor and Employment Relations Act 2013, Sec. 2;Yes;1;Labor And Employment Relations Act, 2013, Sec. 78(3);Labor and Employment Relations Act, 2013, Sec. 78(3)
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2021;100;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;Yes;1;Labor and Employment Relations Act 2013, Secs. 2, 19 and 20;Yes;1;Labor and Employment Relations Act, Sec. 2 and 57;Yes;1;Labor and Employment Relations Act, Sec. 78(3);Labor and Employment Relations Act, Sec. 78(3)
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2022;100;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;Yes;1;Labor and Employment Relations Act 2013, Secs. 2, 19 and 20;Yes;1;Labor and Employment Relations Act, Secs. 2 and 57;Yes;1;Labor and Employment Relations Act, Sec. 78(3);Labor and Employment Relations Act, Sec. 78(3)
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2023;100;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;Yes;1;Labor and Employment Relations Act 2013, Secs. 2, 19 and 20;Yes;1;Labor and Employment Relations Act, Secs. 2 and 57;Yes;1;Labor and Employment Relations Act, Sec. 78(3);Labor and Employment Relations Act, Sec. 78(3)
San Marino;SMR;SMR;Europe & Central Asia;High income;1971;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1972;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1973;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1974;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1975;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1976;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1977;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1978;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1979;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1980;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1981;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1982;25;No;0;No applicable provisions could be located;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1983;25;No;0;No applicable provisions could be located;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1984;25;No;0;No applicable provisions could be located;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1985;25;No;0;No applicable provisions could be located;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1986;25;No;0;No applicable provisions could be located;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1987;50;Yes;1;Law No. 49 of April 26, 1986, Reform of Family Law, Art. 28;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1988;50;Yes;1;Law No. 49 of April 26, 1986, Reform of Family Law, Art. 28;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1989;50;Yes;1;Law No. 49 of April 26, 1986, Reform of Family Law, Art. 28;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1990;50;Yes;1;Law No. 49 of April 26, 1986, Reform of Family Law, Art. 28;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1991;50;Yes;1;Law No. 49 of April 26, 1986, Reform of Family Law, Art. 28;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1992;50;Yes;1;Law No. 49 of April 26, 1986, Reform of Family Law, Art. 28;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1993;50;Yes;1;Law No. 49 of April 26, 1986, Reform of Family Law, Art. 28;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1994;50;Yes;1;Law No. 49 of April 26, 1986, Reform of Family Law, Art. 28;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1995;50;Yes;1;Law No. 49 of April 26, 1986, Reform of Family Law, Art. 28;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1996;50;Yes;1;Law No. 49 of April 26, 1986, Reform of Family Law, Art. 28;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1997;50;Yes;1;Law No. 49 of April 26, 1986, Reform of Family Law, Art. 28;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1998;50;Yes;1;Law No. 49 of April 26, 1986, Reform of Family Law, Art. 28;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;1999;50;Yes;1;Law No. 49 of April 26, 1986, Reform of Family Law, Art. 28;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
San Marino;SMR;SMR;Europe & Central Asia;High income;2000;50;Yes;1;Law No. 49 of April 26, 1986, Reform of Family Law, Art. 28;Yes;1;Law No. 40/1981, Art. 1;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
