Economy;Economy Code;ISO Code;Region;Income Group;Report Year;MARRIAGE SCORE;Is the law free of legal provisions that require a married woman to obey her husband?;Score;Legal Basis;Can a woman be head of household in the same way as a man?;Score;Legal Basis;Is there legislation specifically addressing domestic violence?;Score;Legal Basis;Can a woman obtain a judgment of divorce in the same way as a man?;Score;Legal Basis;Does a woman have the same rights to remarry as a man?;Score;Legal Basis
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2023;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1971;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1972;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1973;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1974;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1975;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1976;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1977;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1978;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1979;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1980;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1981;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1982;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1983;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1984;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1985;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1986;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1987;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1988;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1989;40;Yes;1;No applicable provisions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier, Art. 119;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Décret du 4 mai 1895 relatif au code civil, livre premier
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1990;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1991;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1992;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1993;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1994;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1995;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1996;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1997;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1998;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1999;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2000;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2001;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2002;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2003;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2004;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2005;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2006;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2007;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2008;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2009;40;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2010;60;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;Yes;1;Law on Prevention and Punishment of Gender-Based Violence;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2011;60;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;Yes;1;Law on Prevention and Punishment of Gender-Based Violence;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2012;60;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;Yes;1;Law on Prevention and Punishment of Gender-Based Violence;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2013;60;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;Yes;1;Law on Prevention and Punishment of Gender-Based Violence;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2014;60;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;Yes;1;Law on Prevention and Punishment of Gender-Based Violence;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2015;60;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;Yes;1;Law on Prevention and Punishment of Gender-Based Violence;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2016;60;Yes;1;No applicable provisions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 206;Yes;1;Law on Prevention and Punishment of Gender-Based Violence;Yes;1;No restrictions could be located;No;0;Loi no.42/1988 Du 27 octobre 1988 Portant Création du Titre Préliminaire et Livre Premier du Code Civil, Art. 176
