Economy;Economy Code;ISO Code;Region;Income Group;Report Year;MOBILITY SCORE;Can a woman choose where to live in the same way as a man?;Score;Legal Basis;Can a woman travel outside her home in the same way as a man?;Score;Legal Basis;Can a woman apply for a passport in the same way as a man?;Score;Legal Basis;Can a woman travel outside the country in the same way as a man?;Score;Legal Basis
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1980;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1981;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1982;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1983;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1984;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1985;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1986;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1987;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1988;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1989;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1990;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1991;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1992;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1993;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1994;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1995;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1996;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1997;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1998;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1999;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2000;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2001;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2002;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2003;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2004;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2005;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2006;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2007;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2008;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2009;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2010;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2011;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2012;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2013;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2014;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2015;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2016;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2017;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2018;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2019;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2020;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2021;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2022;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;2023;100;Yes;1;Civil Code, Art. 186;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1971;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1972;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1973;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1974;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1975;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1976;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1977;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1978;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1979;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1980;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1981;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1982;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1983;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1984;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1985;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1986;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1987;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1988;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1989;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1990;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1991;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
Uganda;UGA;UGA;Sub-Saharan Africa;Low income;1992;50;No;0;Succession Act, Secs. 14-15;Yes;1;No restrictions could be located;No;0;Passport application form;Yes;1;No restrictions could be located
