Economy;Economy Code;ISO Code;Region;Income Group;Report Year;PENSION SCORE;Is the age at which men and women can retire with full pension benefits the same?;Score;Legal Basis;Is the age at which men and women can retire with partial pension benefits the same?;Score;Legal Basis;Is the mandatory retirement age for men and women the same?;Score;Legal Basis;Are periods of absence due to childcare accounted for in pension benefits?;Score;Legal Basis
Qatar;QAT;QAT;Middle East & North Africa;High income;2013;25;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Qatar;QAT;QAT;Middle East & North Africa;High income;2014;25;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Qatar;QAT;QAT;Middle East & North Africa;High income;2015;25;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Qatar;QAT;QAT;Middle East & North Africa;High income;2016;25;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Qatar;QAT;QAT;Middle East & North Africa;High income;2017;25;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Qatar;QAT;QAT;Middle East & North Africa;High income;2018;25;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Qatar;QAT;QAT;Middle East & North Africa;High income;2019;25;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Qatar;QAT;QAT;Middle East & North Africa;High income;2020;25;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Qatar;QAT;QAT;Middle East & North Africa;High income;2021;25;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Qatar;QAT;QAT;Middle East & North Africa;High income;2022;25;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Qatar;QAT;QAT;Middle East & North Africa;High income;2023;25;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Romania;ROM;ROU;Europe & Central Asia;High income;1971;50;No;0;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions;No;0;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions;Yes;1;No applicable provisions could be located;Yes;1;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions
Romania;ROM;ROU;Europe & Central Asia;High income;1972;50;No;0;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions;No;0;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions;Yes;1;No applicable provisions could be located;Yes;1;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions
Romania;ROM;ROU;Europe & Central Asia;High income;1973;50;No;0;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions;No;0;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions;Yes;1;No applicable provisions could be located;Yes;1;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions
Romania;ROM;ROU;Europe & Central Asia;High income;1974;25;No;0;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions;No;0;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions;No;0;"Labor Code of 25 November 1972, Art. 130(h); Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions, Art. 7";Yes;1;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions
Romania;ROM;ROU;Europe & Central Asia;High income;1975;25;No;0;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions;No;0;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions;No;0;"Labor Code of 25 November 1972, Art. 130(h); Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions, Art. 7";Yes;1;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions
Romania;ROM;ROU;Europe & Central Asia;High income;1976;25;No;0;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions;No;0;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions;No;0;"Labor Code of 25 November 1972, Art. 130(h); Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions, Art. 7";Yes;1;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions
Romania;ROM;ROU;Europe & Central Asia;High income;1977;25;No;0;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions;No;0;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions;No;0;"Labor Code of 25 November 1972, Art. 130(h); Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions, Art. 7";Yes;1;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions
Romania;ROM;ROU;Europe & Central Asia;High income;1978;25;No;0;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions;No;0;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions;No;0;"Labor Code of 25 November 1972, Art. 130(h); Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions, Art. 7";Yes;1;Law No. 27 of 1966 on State Social Security Pensions and Supplementary Pensions
Romania;ROM;ROU;Europe & Central Asia;High income;1979;25;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 13;No;0;"Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8(3); Labor Code of 25 November 1972, Art. 130(h)";Yes;1;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Arts. 9 and 20(6)
Romania;ROM;ROU;Europe & Central Asia;High income;1980;25;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 13;No;0;"Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8(3); Labor Code of 25 November 1972, Art. 130(h)";Yes;1;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Arts. 9 and 20(6)
Romania;ROM;ROU;Europe & Central Asia;High income;1981;25;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 13;No;0;"Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8(3); Labor Code of 25 November 1972, Art. 130(h)";Yes;1;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Arts. 9 and 20(6)
Romania;ROM;ROU;Europe & Central Asia;High income;1982;25;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 13;No;0;"Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8(3); Labor Code of 25 November 1972, Art. 130(h)";Yes;1;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Arts. 9 and 20(6)
Romania;ROM;ROU;Europe & Central Asia;High income;1983;25;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 13;No;0;"Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8(3); Labor Code of 25 November 1972, Art. 130(h)";Yes;1;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Arts. 9 and 20(6)
Romania;ROM;ROU;Europe & Central Asia;High income;1984;25;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 13;No;0;"Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8(3); Labor Code of 25 November 1972, Art. 130(h)";Yes;1;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Arts. 9 and 20(6)
Romania;ROM;ROU;Europe & Central Asia;High income;1985;25;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 13;No;0;"Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8(3); Labor Code of 25 November 1972, Art. 130(h)";Yes;1;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Arts. 9 and 20(6)
Romania;ROM;ROU;Europe & Central Asia;High income;1986;25;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 13;No;0;"Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8(3); Labor Code of 25 November 1972, Art. 130(h)";Yes;1;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Arts. 9 and 20(6)
Romania;ROM;ROU;Europe & Central Asia;High income;1987;25;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 13;No;0;"Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8(3); Labor Code of 25 November 1972, Art. 130(h)";Yes;1;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Arts. 9 and 20(6)
Romania;ROM;ROU;Europe & Central Asia;High income;1988;25;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 13;No;0;"Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8(3); Labor Code of 25 November 1972, Art. 130(h)";Yes;1;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Arts. 9 and 20(6)
Romania;ROM;ROU;Europe & Central Asia;High income;1989;25;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 13;No;0;"Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8(3); Labor Code of 25 November 1972, Art. 130(h)";Yes;1;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Arts. 9 and 20(6)
Romania;ROM;ROU;Europe & Central Asia;High income;1990;25;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 13;No;0;"Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8(3); Labor Code of 25 November 1972, Art. 130(h)";Yes;1;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Arts. 9 and 20(6)
Romania;ROM;ROU;Europe & Central Asia;High income;1991;25;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 13;No;0;"Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8(3); Labor Code of 25 November 1972, Art. 130(h)";Yes;1;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Arts. 9 and 20(6)
Romania;ROM;ROU;Europe & Central Asia;High income;1992;25;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 13;No;0;"Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8(3); Labor Code of 25 November 1972, Art. 130(h)";Yes;1;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Arts. 9 and 20(6)
Romania;ROM;ROU;Europe & Central Asia;High income;1993;25;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 13;No;0;"Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8(3); Labor Code of 25 November 1972, Art. 130(h)";Yes;1;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Arts. 9 and 20(6)
Romania;ROM;ROU;Europe & Central Asia;High income;1994;25;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8;No;0;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 13;No;0;"Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Art. 8(3); Labor Code of 25 November 1972, Art. 130(h)";Yes;1;Law No. 3 on State Social Insurance Pensions and Social Assistanceof 30 June 1977, Arts. 9 and 20(6)
